tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.ack,tcp.flags.push,tcp.flags.urg,tcp.window_size_value,tcp.hdr_len,tcp.len
46078,80,1,1,0,0,1,1,0,211,32,230
46076,80,1,1,0,0,1,1,0,211,32,230
46090,80,1,1,0,0,1,1,0,211,32,230
46088,80,1,1,0,0,1,1,0,211,32,230
46096,80,0,0,0,1,0,0,0,26883,40,0
46062,80,1,1,0,0,1,1,0,211,32,230
46060,80,1,1,0,0,1,1,0,211,32,230
45972,80,1,1,0,0,1,1,0,211,32,230
46086,80,1,1,0,0,1,1,0,211,32,230
46074,80,1,1,0,0,1,1,0,211,32,230
46088,80,1,1,0,0,1,1,0,211,32,230
46090,80,1,1,0,0,1,1,0,211,32,230
45974,80,1,1,0,0,1,1,0,211,32,230
46094,80,0,0,0,1,0,0,0,26883,40,0
46092,80,0,0,0,1,0,0,0,26883,40,0
46094,80,1,1,0,0,1,0,0,211,32,0
46092,80,1,1,0,0,1,0,0,211,32,0
46094,80,1,1,0,0,1,1,0,211,32,230
46098,80,0,0,0,1,0,0,0,26883,40,0
46092,80,1,1,0,0,1,1,0,211,32,230
46100,80,0,0,0,1,0,0,0,26883,40,0
45952,80,231,1,0,0,1,0,0,211,32,0
45954,80,231,1,0,0,1,0,0,211,32,0
46032,80,1,1,0,0,1,1,0,211,32,230
46034,80,1,1,0,0,1,1,0,211,32,238
46092,80,1,1,0,0,1,1,0,211,32,230
46094,80,1,1,0,0,1,1,0,211,32,230
46080,80,1,1,0,0,1,1,0,211,32,230
46084,80,1,1,0,0,1,1,0,211,32,230
46094,80,1,1,0,0,1,1,0,211,32,230
46092,80,1,1,0,0,1,1,0,211,32,230
46096,80,0,0,0,1,0,0,0,26883,40,0
46066,80,1,1,0,0,1,1,0,211,32,230
46064,80,1,1,0,0,1,1,0,211,32,230
45976,80,1,1,0,0,1,1,0,211,32,230
46090,80,1,1,0,0,1,1,0,211,32,230
46088,80,1,1,0,0,1,1,0,211,32,230
46092,80,1,1,0,0,1,1,0,211,32,230
46094,80,1,1,0,0,1,1,0,211,32,230
45978,80,1,1,0,0,1,1,0,211,32,230
46100,80,0,0,0,1,0,0,0,26883,40,0
46098,80,0,0,0,1,0,0,0,26883,40,0
46100,80,1,1,0,0,1,0,0,211,32,0
46098,80,1,1,0,0,1,0,0,211,32,0
46100,80,1,1,0,0,1,1,0,211,32,230
46102,80,0,0,0,1,0,0,0,26883,40,0
46098,80,1,1,0,0,1,1,0,211,32,230
46104,80,0,0,0,1,0,0,0,26883,40,0
46106,80,0,0,0,1,0,0,0,26883,40,0
45956,80,231,1,0,0,1,0,0,211,32,0
45960,80,231,1,0,0,1,0,0,211,32,0
45850,80,1,1,0,0,1,1,0,211,32,230
45854,80,1,1,0,0,1,1,0,211,32,230
45852,80,1,1,0,0,1,1,0,211,32,230
45508,80,1,1,0,0,1,1,0,211,32,230
45846,80,1,1,0,0,1,1,0,211,32,230
45510,80,1,1,0,0,1,1,0,211,32,230
45516,80,1,1,0,0,1,1,0,211,32,230
45518,80,1,1,0,0,1,1,0,211,32,230
46036,80,1,1,0,0,1,1,0,211,32,230
46038,80,1,1,0,0,1,1,0,211,32,230
46098,80,1,1,0,0,1,1,0,211,32,230
46100,80,1,1,0,0,1,1,0,211,32,230
46074,80,1,1,0,0,1,1,0,211,32,230
46086,80,1,1,0,0,1,1,0,211,32,230
46100,80,1,1,0,0,1,1,0,211,32,230
46098,80,1,1,0,0,1,1,0,211,32,230
46072,80,1,1,0,0,1,1,0,211,32,230
46068,80,1,1,0,0,1,1,0,211,32,230
45980,80,1,1,0,0,1,1,0,211,32,230
46094,80,1,1,0,0,1,1,0,211,32,230
46092,80,1,1,0,0,1,1,0,211,32,230
46098,80,1,1,0,0,1,1,0,211,32,230
46100,80,1,1,0,0,1,1,0,211,32,230
45984,80,1,1,0,0,1,1,0,211,32,230
46102,80,0,0,0,1,0,0,0,26883,40,0
46104,80,0,0,0,1,0,0,0,26883,40,0
46102,80,1,1,0,0,1,0,0,211,32,0
46104,80,1,1,0,0,1,0,0,211,32,0
46102,80,1,1,0,0,1,1,0,211,32,230
46108,80,0,0,0,1,0,0,0,26883,40,0
46104,80,1,1,0,0,1,1,0,211,32,230
46110,80,0,0,0,1,0,0,0,26883,40,0
46106,80,0,0,0,1,0,0,0,26883,40,0
45962,80,231,1,0,0,1,0,0,211,32,0
45966,80,231,1,0,0,1,0,0,211,32,0
46040,80,1,1,0,0,1,1,0,211,32,230
46042,80,1,1,0,0,1,1,0,211,32,230
46104,80,1,1,0,0,1,1,0,211,32,230
46102,80,1,1,0,0,1,1,0,211,32,230
46090,80,1,1,0,0,1,1,0,211,32,230
46088,80,1,1,0,0,1,1,0,211,32,230
46096,80,0,0,0,1,0,0,0,26883,40,0
46102,80,1,1,0,0,1,1,0,211,32,230
46104,80,1,1,0,0,1,1,0,211,32,230
46076,80,1,1,0,0,1,1,0,211,32,230
46078,80,1,1,0,0,1,1,0,211,32,230
45986,80,1,1,0,0,1,1,0,211,32,230
46100,80,1,1,0,0,1,1,0,211,32,230
46098,80,1,1,0,0,1,1,0,211,32,230
46104,80,1,1,0,0,1,1,0,211,32,230
46102,80,1,1,0,0,1,1,0,211,32,230
45990,80,1,1,0,0,1,1,0,211,32,230
46110,80,0,0,0,1,0,0,0,26883,40,0
46108,80,0,0,0,1,0,0,0,26883,40,0
46110,80,1,1,0,0,1,0,0,211,32,0
46110,80,1,1,0,0,1,1,0,211,32,230
46112,80,0,0,0,1,0,0,0,26883,40,0
46108,80,1,1,0,0,1,0,0,211,32,0
46108,80,1,1,0,0,1,1,0,211,32,230
46114,80,0,0,0,1,0,0,0,26883,40,0
45968,80,231,1,0,0,1,0,0,211,32,0
45970,80,231,1,0,0,1,0,0,211,32,0
45862,80,1,1,0,0,1,1,0,211,32,230
45864,80,1,1,0,0,1,1,0,211,32,230
45856,80,1,1,0,0,1,1,0,211,32,230
45858,80,1,1,0,0,1,1,0,211,32,230
45522,80,1,1,0,0,1,1,0,211,32,230
45524,80,1,1,0,0,1,1,0,211,32,238
45530,80,1,1,0,0,1,1,0,211,32,238
45532,80,1,1,0,0,1,1,0,211,32,230
46044,80,1,1,0,0,1,1,0,211,32,230
46048,80,1,1,0,0,1,1,0,211,32,230
46110,80,1,1,0,0,1,1,0,211,32,230
46108,80,1,1,0,0,1,1,0,211,32,230
46092,80,1,1,0,0,1,1,0,211,32,230
46094,80,1,1,0,0,1,1,0,211,32,230
46080,80,1,1,0,0,1,1,0,211,32,230
46110,80,1,1,0,0,1,1,0,211,32,230
46108,80,1,1,0,0,1,1,0,211,32,230
46084,80,1,1,0,0,1,1,0,211,32,230
45992,80,1,1,0,0,1,1,0,211,32,230
46102,80,1,1,0,0,1,1,0,211,32,230
46104,80,1,1,0,0,1,1,0,211,32,230
46108,80,1,1,0,0,1,1,0,211,32,230
46110,80,1,1,0,0,1,1,0,211,32,230
45994,80,1,1,0,0,1,1,0,211,32,230
46114,80,0,0,0,1,0,0,0,26883,40,0
46112,80,0,0,0,1,0,0,0,26883,40,0
46114,80,1,1,0,0,1,0,0,211,32,0
46112,80,1,1,0,0,1,0,0,211,32,0
46114,80,1,1,0,0,1,1,0,211,32,230
46116,80,0,0,0,1,0,0,0,26883,40,0
46112,80,1,1,0,0,1,1,0,211,32,230
46118,80,0,0,0,1,0,0,0,26883,40,0
46106,80,0,0,0,1,0,0,0,26883,40,0
45972,80,231,1,0,0,1,0,0,211,32,0
45974,80,231,1,0,0,1,0,0,211,32,0
46052,80,1,1,0,0,1,1,0,211,32,230
46050,80,1,1,0,0,1,1,0,211,32,230
46112,80,1,1,0,0,1,1,0,211,32,230
46114,80,1,1,0,0,1,1,0,211,32,230
46098,80,1,1,0,0,1,1,0,211,32,230
46100,80,1,1,0,0,1,1,0,211,32,230
46086,80,1,1,0,0,1,1,0,211,32,230
46074,80,1,1,0,0,1,1,0,211,32,230
46114,80,1,1,0,0,1,1,0,211,32,230
46112,80,1,1,0,0,1,1,0,211,32,230
45996,80,1,1,0,0,1,1,0,211,32,230
46110,80,1,1,0,0,1,1,0,211,32,230
46108,80,1,1,0,0,1,1,0,211,32,230
46112,80,1,1,0,0,1,1,0,211,32,230
46114,80,1,1,0,0,1,1,0,211,32,230
45998,80,1,1,0,0,1,1,0,211,32,230
46118,80,0,0,0,1,0,0,0,26883,40,0
46116,80,0,0,0,1,0,0,0,26883,40,0
46118,80,1,1,0,0,1,0,0,211,32,0
46118,80,1,1,0,0,1,1,0,211,32,230
46120,80,0,0,0,1,0,0,0,26883,40,0
46116,80,1,1,0,0,1,0,0,211,32,0
46116,80,1,1,0,0,1,1,0,211,32,230
46122,80,0,0,0,1,0,0,0,26883,40,0
45976,80,231,1,0,0,1,0,0,211,32,0
45978,80,231,1,0,0,1,0,0,211,32,0
45874,80,1,1,0,0,1,1,0,211,32,230
45878,80,1,1,0,0,1,1,0,211,32,230
45868,80,1,1,0,0,1,1,0,211,32,230
45536,80,1,1,0,0,1,1,0,211,32,230
45534,80,1,1,0,0,1,1,0,211,32,230
45544,80,1,1,0,0,1,1,0,211,32,230
45870,80,1,1,0,0,1,1,0,211,32,230
45542,80,1,1,0,0,1,1,0,211,32,230
46054,80,1,1,0,0,1,1,0,211,32,230
46058,80,1,1,0,0,1,1,0,211,32,230
46118,80,1,1,0,0,1,1,0,211,32,230
46116,80,1,1,0,0,1,1,0,211,32,230
46104,80,1,1,0,0,1,1,0,211,32,230
46102,80,1,1,0,0,1,1,0,211,32,230
46124,80,0,0,0,1,0,0,0,26883,40,0
46090,80,1,1,0,0,1,1,0,211,32,230
46118,80,1,1,0,0,1,1,0,211,32,230
46116,80,1,1,0,0,1,1,0,211,32,230
46088,80,1,1,0,0,1,1,0,211,32,230
46000,80,1,1,0,0,1,1,0,211,32,230
46114,80,1,1,0,0,1,1,0,211,32,230
46112,80,1,1,0,0,1,1,0,211,32,230
46116,80,1,1,0,0,1,1,0,211,32,230
46118,80,1,1,0,0,1,1,0,211,32,230
46002,80,1,1,0,0,1,1,0,211,32,230
46126,80,0,0,0,1,0,0,0,26883,40,0
46122,80,0,0,0,1,0,0,0,26883,40,0
46120,80,0,0,0,1,0,0,0,26883,40,0
46122,80,1,1,0,0,1,0,0,211,32,0
46122,80,1,1,0,0,1,1,0,211,32,230
46128,80,0,0,0,1,0,0,0,26883,40,0
46120,80,1,1,0,0,1,0,0,211,32,0
46120,80,1,1,0,0,1,1,0,211,32,230
37912,80,303,1,0,0,1,1,0,211,32,8
37956,80,303,1,0,0,1,1,0,211,32,8
37962,80,303,1,0,0,1,1,0,211,32,8
38224,80,303,1,0,0,1,1,0,211,32,8
38236,80,303,1,0,0,1,1,0,211,32,8
45980,80,231,1,0,0,1,0,0,211,32,0
45984,80,231,1,0,0,1,0,0,211,32,0
46060,80,1,1,0,0,1,1,0,211,32,230
46062,80,1,1,0,0,1,1,0,211,32,230
46122,80,1,1,0,0,1,1,0,211,32,230
46120,80,231,1,0,0,1,1,0,211,32,8
46110,80,1,1,0,0,1,1,0,211,32,230
46108,80,1,1,0,0,1,1,0,211,32,230
46124,80,0,0,0,1,0,0,0,26883,40,0
46094,80,1,1,0,0,1,1,0,211,32,230
46092,80,1,1,0,0,1,1,0,211,32,230
46122,80,1,1,0,0,1,1,0,211,32,230
46120,80,1,1,0,0,1,1,0,211,32,238
46004,80,1,1,0,0,1,1,0,211,32,238
46118,80,1,1,0,0,1,1,0,211,32,230
46116,80,1,1,0,0,1,1,0,211,32,230
46120,80,1,1,0,0,1,1,0,211,32,238
46122,80,1,1,0,0,1,1,0,211,32,230
46008,80,1,1,0,0,1,1,0,211,32,238
46126,80,0,0,0,1,0,0,0,26883,40,0
46128,80,0,0,0,1,0,0,0,26883,40,0
46128,80,1,1,0,0,1,0,0,211,32,0
46128,80,1,1,0,0,1,1,0,211,32,230
46130,80,0,0,0,1,0,0,0,26883,40,0
46130,80,1,1,0,0,1,0,0,211,32,0
46130,80,1,1,0,0,1,1,0,211,32,230
46132,80,0,0,0,1,0,0,0,26883,40,0
45986,80,231,1,0,0,1,0,0,211,32,0
45990,80,231,1,0,0,1,0,0,211,32,0
45884,80,1,1,0,0,1,1,0,211,32,230
45886,80,1,1,0,0,1,1,0,211,32,238
45548,80,1,1,0,0,1,1,0,211,32,230
45880,80,1,1,0,0,1,1,0,211,32,230
45552,80,1,1,0,0,1,1,0,211,32,230
45882,80,1,1,0,0,1,1,0,211,32,230
45550,80,1,1,0,0,1,1,0,211,32,230
45558,80,1,1,0,0,1,1,0,211,32,230
45560,80,1,1,0,0,1,1,0,211,32,230
46064,80,1,1,0,0,1,1,0,211,32,230
46066,80,1,1,0,0,1,1,0,211,32,230
46128,80,1,1,0,0,1,1,0,211,32,230
46130,80,1,1,0,0,1,1,0,211,32,230
46112,80,1,1,0,0,1,1,0,211,32,230
46114,80,1,1,0,0,1,1,0,211,32,230
46100,80,1,1,0,0,1,1,0,211,32,230
46098,80,1,1,0,0,1,1,0,211,32,230
46128,80,1,1,0,0,1,1,0,211,32,230
46130,80,1,1,0,0,1,1,0,211,32,230
46122,80,1,1,0,0,1,1,0,211,32,230
46120,80,1,1,0,0,1,1,0,211,32,238
46130,80,1,1,0,0,1,1,0,211,32,230
46128,80,1,1,0,0,1,1,0,211,32,230
46010,80,1,1,0,0,1,1,0,211,32,230
46132,80,0,0,0,1,0,0,0,26883,40,0
46132,80,1,1,0,0,1,0,0,211,32,0
46132,80,1,1,0,0,1,1,0,211,32,230
46134,80,0,0,0,1,0,0,0,26883,40,0
46134,80,1,1,0,0,1,0,0,211,32,0
46134,80,1,1,0,0,1,1,0,211,32,230
46136,80,0,0,0,1,0,0,0,26883,40,0
45992,80,231,1,0,0,1,0,0,211,32,0
45994,80,231,1,0,0,1,0,0,211,32,0
46068,80,1,1,0,0,1,1,0,211,32,230
46072,80,1,1,0,0,1,1,0,211,32,230
46012,80,1,1,0,0,1,1,0,211,32,230
46132,80,1,1,0,0,1,1,0,211,32,230
46134,80,1,1,0,0,1,1,0,211,32,230
46118,80,1,1,0,0,1,1,0,211,32,230
46116,80,1,1,0,0,1,1,0,211,32,230
46124,80,0,0,0,1,0,0,0,26883,40,0
46102,80,1,1,0,0,1,1,0,211,32,230
46104,80,1,1,0,0,1,1,0,211,32,230
46132,80,1,1,0,0,1,1,0,211,32,230
46134,80,1,1,0,0,1,1,0,211,32,230
46128,80,1,1,0,0,1,1,0,211,32,230
46130,80,1,1,0,0,1,1,0,211,32,230
46134,80,1,1,0,0,1,1,0,211,32,230
46132,80,1,1,0,0,1,1,0,211,32,230
46014,80,1,1,0,0,1,1,0,211,32,238
46126,80,0,0,0,1,0,0,0,26883,40,0
46136,80,0,0,0,1,0,0,0,26883,40,0
46136,80,1,1,0,0,1,0,0,211,32,0
46136,80,1,1,0,0,1,1,0,211,32,230
46138,80,0,0,0,1,0,0,0,26883,40,0
46138,80,1,1,0,0,1,0,0,211,32,0
46138,80,1,1,0,0,1,1,0,211,32,230
46140,80,0,0,0,1,0,0,0,26883,40,0
45996,80,231,1,0,0,1,0,0,211,32,0
45998,80,231,1,0,0,1,0,0,211,32,0
45896,80,1,1,0,0,1,1,0,211,32,230
45892,80,1,1,0,0,1,1,0,211,32,230
45894,80,1,1,0,0,1,1,0,211,32,230
45564,80,1,1,0,0,1,1,0,211,32,230
45890,80,1,1,0,0,1,1,0,211,32,230
45568,80,1,1,0,0,1,1,0,211,32,230
45562,80,1,1,0,0,1,1,0,211,32,230
46078,80,1,1,0,0,1,1,0,211,32,230
45566,80,1,1,0,0,1,1,0,211,32,230
46076,80,1,1,0,0,1,1,0,211,32,230
46016,80,1,1,0,0,1,1,0,211,32,230
46136,80,1,1,0,0,1,1,0,211,32,230
46138,80,1,1,0,0,1,1,0,211,32,230
46122,80,1,1,0,0,1,1,0,211,32,230
46120,80,1,1,0,0,1,1,0,211,32,238
46110,80,1,1,0,0,1,1,0,211,32,230
46136,80,1,1,0,0,1,1,0,211,32,230
46138,80,1,1,0,0,1,1,0,211,32,230
46108,80,1,1,0,0,1,1,0,211,32,230
46132,80,1,1,0,0,1,1,0,211,32,230
46134,80,1,1,0,0,1,1,0,211,32,230
46138,80,1,1,0,0,1,1,0,211,32,230
46136,80,1,1,0,0,1,1,0,211,32,230
46080,80,1,1,0,0,1,1,0,211,32,230
46018,80,1,1,0,0,1,1,0,211,32,230
46140,80,0,0,0,1,0,0,0,26883,40,0
46140,80,1,1,0,0,1,0,0,211,32,0
46140,80,1,1,0,0,1,1,0,211,32,230
46142,80,0,0,0,1,0,0,0,26883,40,0
46142,80,1,1,0,0,1,0,0,211,32,0
46142,80,1,1,0,0,1,1,0,211,32,230
46144,80,0,0,0,1,0,0,0,26883,40,0
46000,80,231,1,0,0,1,0,0,211,32,0
46002,80,231,1,0,0,1,0,0,211,32,0
46084,80,1,1,0,0,1,1,0,211,32,230
46020,80,1,1,0,0,1,1,0,211,32,230
46140,80,1,1,0,0,1,1,0,211,32,230
46142,80,1,1,0,0,1,1,0,211,32,230
46128,80,1,1,0,0,1,1,0,211,32,230
46146,80,0,0,0,1,0,0,0,26883,40,0
46130,80,1,1,0,0,1,1,0,211,32,230
46114,80,1,1,0,0,1,1,0,211,32,230
46112,80,1,1,0,0,1,1,0,211,32,230
46140,80,1,1,0,0,1,1,0,211,32,230
46142,80,1,1,0,0,1,1,0,211,32,230
46136,80,1,1,0,0,1,1,0,211,32,230
46138,80,1,1,0,0,1,1,0,211,32,230
46142,80,1,1,0,0,1,1,0,211,32,230
46140,80,1,1,0,0,1,1,0,211,32,230
46148,80,0,0,0,1,0,0,0,26883,40,0
46074,80,1,1,0,0,1,1,0,211,32,230
46086,80,1,1,0,0,1,1,0,211,32,230
46022,80,1,1,0,0,1,1,0,211,32,230
46144,80,0,0,0,1,0,0,0,26883,40,0
46144,80,1,1,0,0,1,0,0,211,32,0
46144,80,1,1,0,0,1,1,0,211,32,230
37910,80,303,1,0,0,1,1,0,211,32,8
37954,80,303,1,0,0,1,1,0,211,32,8
38228,80,303,1,0,0,1,1,0,211,32,8
37964,80,303,1,0,0,1,1,0,211,32,8
38234,80,303,1,0,0,1,1,0,211,32,8
46004,80,239,1,0,0,1,0,0,211,32,0
46008,80,239,1,0,0,1,0,0,211,32,0
45908,80,1,1,0,0,1,1,0,211,32,230
45904,80,1,1,0,0,1,1,0,211,32,238
45902,80,1,1,0,0,1,1,0,211,32,230
45900,80,1,1,0,0,1,1,0,211,32,230
45576,80,1,1,0,0,1,1,0,211,32,230
45574,80,1,1,0,0,1,1,0,211,32,230
45582,80,1,1,0,0,1,1,0,211,32,238
45580,80,1,1,0,0,1,1,0,211,32,230
46026,80,1,1,0,0,1,1,0,211,32,230
46144,80,231,1,0,0,1,1,0,211,32,8
46132,80,1,1,0,0,1,1,0,211,32,230
46146,80,0,0,0,1,0,0,0,26883,40,0
46146,80,1,1,0,0,1,0,0,211,32,0
46146,80,1,1,0,0,1,1,0,211,32,230
46150,80,0,0,0,1,0,0,0,26883,40,0
46134,80,1,1,0,0,1,1,0,211,32,230
46118,80,1,1,0,0,1,1,0,211,32,230
46144,80,1,1,0,0,1,1,0,211,32,238
46146,80,1,1,0,0,1,1,0,211,32,230
46146,80,1,1,0,0,1,1,0,211,32,230
46116,80,1,1,0,0,1,1,0,211,32,230
46140,80,1,1,0,0,1,1,0,211,32,230
46142,80,1,1,0,0,1,1,0,211,32,230
46144,80,1,1,0,0,1,1,0,211,32,238
46148,80,0,0,0,1,0,0,0,26883,40,0
46090,80,1,1,0,0,1,1,0,211,32,230
46030,80,1,1,0,0,1,1,0,211,32,230
46028,80,1,1,0,0,1,1,0,211,32,230
46146,80,1,1,0,0,1,1,0,211,32,230
46088,80,1,1,0,0,1,1,0,211,32,230
46136,80,1,1,0,0,1,1,0,211,32,230
46150,80,0,0,0,1,0,0,0,26883,40,0
46150,80,1,1,0,0,1,0,0,211,32,0
46150,80,1,1,0,0,1,1,0,211,32,230
46152,80,0,0,0,1,0,0,0,26883,40,0
46152,80,1,1,0,0,1,0,0,211,32,0
46152,80,1,1,0,0,1,1,0,211,32,230
46154,80,0,0,0,1,0,0,0,26883,40,0
46138,80,1,1,0,0,1,1,0,211,32,230
46010,80,231,1,0,0,1,0,0,211,32,0
46012,80,231,1,0,0,1,0,0,211,32,0
46156,80,0,0,0,1,0,0,0,26883,40,0
46122,80,1,1,0,0,1,1,0,211,32,230
46150,80,1,1,0,0,1,1,0,211,32,230
46152,80,1,1,0,0,1,1,0,211,32,230
46150,80,1,1,0,0,1,1,0,211,32,230
46120,80,1,1,0,0,1,1,0,211,32,238
46144,80,1,1,0,0,1,1,0,211,32,238
46152,80,1,1,0,0,1,1,0,211,32,230
46146,80,1,1,0,0,1,1,0,211,32,230
46092,80,1,1,0,0,1,1,0,211,32,230
46094,80,1,1,0,0,1,1,0,211,32,230
46034,80,1,1,0,0,1,1,0,211,32,238
46032,80,1,1,0,0,1,1,0,211,32,230
46152,80,1,1,0,0,1,1,0,211,32,230
46150,80,1,1,0,0,1,1,0,211,32,230
45916,80,1,1,0,0,1,1,0,211,32,230
45914,80,1,1,0,0,1,1,0,211,32,230
45910,80,1,1,0,0,1,1,0,211,32,230
45590,80,1,1,0,0,1,1,0,211,32,230
45594,80,1,1,0,0,1,1,0,211,32,230
45596,80,1,1,0,0,1,1,0,211,32,230
46154,80,0,0,0,1,0,0,0,26883,40,0
46140,80,1,1,0,0,1,1,0,211,32,230
46154,80,1,1,0,0,1,0,0,211,32,0
46154,80,1,1,0,0,1,1,0,211,32,230
46158,80,0,0,0,1,0,0,0,26883,40,0
46158,80,1,1,0,0,1,0,0,211,32,0
46158,80,1,1,0,0,1,1,0,211,32,230
46160,80,0,0,0,1,0,0,0,26883,40,0
46142,80,1,1,0,0,1,1,0,211,32,230
46014,80,239,1,0,0,1,0,0,211,32,0
46016,80,231,1,0,0,1,0,0,211,32,0
46156,80,0,0,0,1,0,0,0,26883,40,0
46128,80,1,1,0,0,1,1,0,211,32,230
46154,80,1,1,0,0,1,1,0,211,32,230
46158,80,1,1,0,0,1,1,0,211,32,230
46154,80,1,1,0,0,1,1,0,211,32,230
46130,80,1,1,0,0,1,1,0,211,32,230
46158,80,1,1,0,0,1,1,0,211,32,230
46148,80,0,0,0,1,0,0,0,26883,40,0
46150,80,1,1,0,0,1,1,0,211,32,230
46152,80,1,1,0,0,1,1,0,211,32,230
46098,80,1,1,0,0,1,1,0,211,32,230
46100,80,1,1,0,0,1,1,0,211,32,230
46036,80,1,1,0,0,1,1,0,211,32,230
46158,80,1,1,0,0,1,1,0,211,32,230
46154,80,1,1,0,0,1,1,0,211,32,230
46038,80,1,1,0,0,1,1,0,211,32,230
46160,80,0,0,0,1,0,0,0,26883,40,0
46144,80,1,1,0,0,1,1,0,211,32,238
46160,80,1,1,0,0,1,0,0,211,32,0
46160,80,1,1,0,0,1,1,0,211,32,230
46162,80,0,0,0,1,0,0,0,26883,40,0
46162,80,1,1,0,0,1,0,0,211,32,0
46162,80,1,1,0,0,1,1,0,211,32,230
46164,80,0,0,0,1,0,0,0,26883,40,0
46018,80,231,1,0,0,1,0,0,211,32,0
46020,80,231,1,0,0,1,0,0,211,32,0
46132,80,1,1,0,0,1,1,0,211,32,230
46160,80,1,1,0,0,1,1,0,211,32,230
46162,80,1,1,0,0,1,1,0,211,32,230
46146,80,1,1,0,0,1,1,0,211,32,230
46160,80,1,1,0,0,1,1,0,211,32,230
46134,80,1,1,0,0,1,1,0,211,32,230
46162,80,1,1,0,0,1,1,0,211,32,230
46154,80,1,1,0,0,1,1,0,211,32,230
46158,80,1,1,0,0,1,1,0,211,32,230
46104,80,1,1,0,0,1,1,0,211,32,230
46102,80,1,1,0,0,1,1,0,211,32,230
46040,80,1,1,0,0,1,1,0,211,32,230
46162,80,1,1,0,0,1,1,0,211,32,230
46160,80,1,1,0,0,1,1,0,211,32,230
45926,80,1,1,0,0,1,1,0,211,32,230
45924,80,1,1,0,0,1,1,0,211,32,230
45920,80,1,1,0,0,1,1,0,211,32,230
45918,80,1,1,0,0,1,1,0,211,32,230
45598,80,1,1,0,0,1,1,0,211,32,230
45600,80,1,1,0,0,1,1,0,211,32,230
45606,80,1,1,0,0,1,1,0,211,32,230
45608,80,1,1,0,0,1,1,0,211,32,230
46042,80,1,1,0,0,1,1,0,211,32,230
46164,80,0,0,0,1,0,0,0,26883,40,0
46164,80,1,1,0,0,1,0,0,211,32,0
46164,80,1,1,0,0,1,1,0,211,32,230
46166,80,0,0,0,1,0,0,0,26883,40,0
46166,80,1,1,0,0,1,0,0,211,32,0
46166,80,1,1,0,0,1,1,0,211,32,230
46168,80,0,0,0,1,0,0,0,26883,40,0
46022,80,231,1,0,0,1,0,0,211,32,0
46026,80,231,1,0,0,1,0,0,211,32,0
46156,80,0,0,0,1,0,0,0,26883,40,0
46136,80,1,1,0,0,1,1,0,211,32,230
46164,80,1,1,0,0,1,1,0,211,32,230
46166,80,1,1,0,0,1,1,0,211,32,230
46150,80,1,1,0,0,1,1,0,211,32,230
46152,80,1,1,0,0,1,1,0,211,32,230
46164,80,1,1,0,0,1,1,0,211,32,230
46138,80,1,1,0,0,1,1,0,211,32,230
46166,80,1,1,0,0,1,1,0,211,32,230
46170,80,0,0,0,1,0,0,0,26883,40,0
46160,80,1,1,0,0,1,1,0,211,32,230
46162,80,1,1,0,0,1,1,0,211,32,230
46110,80,1,1,0,0,1,1,0,211,32,230
46044,80,1,1,0,0,1,1,0,211,32,230
46166,80,1,1,0,0,1,1,0,211,32,230
46164,80,1,1,0,0,1,1,0,211,32,230
46108,80,1,1,0,0,1,1,0,211,32,230
46048,80,1,1,0,0,1,1,0,211,32,230
46168,80,0,0,0,1,0,0,0,26883,40,0
46168,80,1,1,0,0,1,0,0,211,32,0
46168,80,1,1,0,0,1,1,0,211,32,230
46172,80,0,0,0,1,0,0,0,26883,40,0
46172,80,1,1,0,0,1,0,0,211,32,0
46172,80,1,1,0,0,1,1,0,211,32,230
46174,80,0,0,0,1,0,0,0,26883,40,0
46028,80,231,1,0,0,1,0,0,211,32,0
46030,80,231,1,0,0,1,0,0,211,32,0
46140,80,1,1,0,0,1,1,0,211,32,230
46168,80,1,1,0,0,1,1,0,211,32,230
46172,80,1,1,0,0,1,1,0,211,32,230
46154,80,1,1,0,0,1,1,0,211,32,230
46158,80,1,1,0,0,1,1,0,211,32,230
46168,80,1,1,0,0,1,1,0,211,32,230
46142,80,1,1,0,0,1,1,0,211,32,230
46172,80,1,1,0,0,1,1,0,211,32,230
46170,80,0,0,0,1,0,0,0,26883,40,0
46164,80,1,1,0,0,1,1,0,211,32,230
46166,80,1,1,0,0,1,1,0,211,32,230
46112,80,1,1,0,0,1,1,0,211,32,230
46114,80,1,1,0,0,1,1,0,211,32,230
46172,80,1,1,0,0,1,1,0,211,32,230
46168,80,1,1,0,0,1,1,0,211,32,230
45938,80,1,1,0,0,1,1,0,211,32,230
45936,80,1,1,0,0,1,1,0,211,32,230
45932,80,1,1,0,0,1,1,0,211,32,230
45612,80,1,1,0,0,1,1,0,211,32,230
45614,80,1,1,0,0,1,1,0,211,32,230
45930,80,1,1,0,0,1,1,0,211,32,230
45622,80,1,1,0,0,1,1,0,211,32,230
45624,80,1,1,0,0,1,1,0,211,32,230
46050,80,1,1,0,0,1,1,0,211,32,230
46052,80,1,1,0,0,1,1,0,211,32,230
46174,80,0,0,0,1,0,0,0,26883,40,0
46174,80,1,1,0,0,1,0,0,211,32,0
46174,80,1,1,0,0,1,1,0,211,32,230
46176,80,0,0,0,1,0,0,0,26883,40,0
46176,80,1,1,0,0,1,0,0,211,32,0
